bin.15.fa	Bacteria_92;Bacteroidetes_70;Bacteroidia_64;Bacteroidales_100;Bacteroidaceae_77
bin.154.fa	Bacteria_90
bin.47.fa	Bacteria_93;Firmicutes_68
bin.7.fa	Bacteria_80;Firmicutes_85;Clostridia_81;Clostridiales_99;Lachnospiraceae_51
bin.140.fa	Bacteria_100;Candidatus Melainabacteria bacterium MEL.A1_94
bin.101.fa	Bacteria_97;Firmicutes_88;Clostridia_92;Clostridiales_99
bin.160.fa	Bacteria_94;Firmicutes_66;Bacilli_59
bin.129.fa	Bacteria_100
bin.156.fa	Bacteria_96;Firmicutes_77;Clostridia_73;Clostridiales_98
bin.165.fa	Bacteria_99;Proteobacteria_80
bin.39.fa	Bacteria_93
bin.53.fa	Bacteria_92;Firmicutes_61;Clostridia_88;Clostridiales_98;Ruminococcaceae_79
bin.50.fa	Bacteria_97
bin.155.fa	Bacteria_97
bin.28.fa	uncultured organism_82
bin.177.fa	Bacteria_83
bin.176.fa	Bacteria_98
bin.144.fa	Bacteria_87
bin.43.fa	Bacteria_98;Bacteroidetes_71;Bacteroidia_96;Bacteroidales_100;Bacteroidaceae_94
bin.23.fa	Bacteria_96
bin.38.fa	Bacteria_96;Firmicutes_91;Clostridia_94;Clostridiales_100
bin.10.fa	Bacteria_96;Firmicutes_80;Clostridia_84;Clostridiales_100
bin.62.fa	Bacteria_65
bin.118.fa	Bacteria_100;Proteobacteria_99;Gammaproteobacteria_100;Enterobacterales_100;Enterobacteriaceae_99;Escherichia_66;Escherichia coli_100
bin.148.fa	Bacteria_84;Bacteroidetes_54;Bacteroidia_71;Bacteroidales_100;Bacteroidaceae_70
bin.18.fa	Bacteria_98;Firmicutes_88;Clostridia_91;Clostridiales_100
bin.104.fa	Bacteria_96
bin.107.fa	Bacteria_96
bin.161.fa	Bacteria_98;Bacteroidetes_97;Bacteroidia_98;Bacteroidales_100;Bacteroidaceae_100;Bacteroides_77
bin.93.fa	Bacteria_96;Proteobacteria_70;Alphaproteobacteria_63
bin.29.fa	Bacteria_91;Firmicutes_59;Bacilli_55
bin.84.fa	Bacteria_92;Firmicutes_69;Clostridia_65;Clostridiales_96;Clostridiaceae_58
bin.8.fa	Bacteria_98
bin.71.fa	Bacteria_97;Bacteroidetes_58;Bacteroidia_91;Bacteroidales_100
bin.60.fa	Bacteria_93;Firmicutes_94;Clostridia_98;Clostridiales_100;Ruminococcaceae_75
bin.44.fa	Bacteria_91
bin.51.fa	Bacteria_100;Firmicutes_68;Clostridia_65;Clostridiales_92;Clostridiaceae_70
bin.5.fa	Bacteria_95
bin.136.fa	Bacteria_91
bin.87.fa	Bacteria_96
bin.142.fa	Bacteria_98
bin.181.fa	Bacteria_92;Firmicutes_52;Bacilli_68;Bacillales_52
bin.83.fa	Bacteria_95
bin.74.fa	Archaea_98;Euryarchaeota_100;Thermoplasmata_89
bin.175.fa	Bacteria_92
bin.76.fa	Bacteria_85;Firmicutes_67;Clostridia_55;Clostridiales_92
bin.13.fa	Bacteria_87
bin.59.fa	Bacteria_93
bin.90.fa	Bacteria_99;Firmicutes_55;Negativicutes_95;Selenomonadales_100;Selenomonadaceae_96
bin.119.fa	Bacteria_74
bin.102.fa	Bacteria_92;Firmicutes_64;Clostridia_77;Clostridiales_99
bin.125.fa	Bacteria_99;Firmicutes_99;Clostridia_100;Clostridiales_100;Lachnospiraceae_99;Anaerostipes_97;Anaerostipes hadrus_100
